date,TargetXGB_scale
2016-04-23 0:00,-603.9806652
2016-04-24 0:00,289.8120035
2016-04-25 0:00,-321.2720955
2016-04-26 0:00,540.7101861
2016-04-27 0:00,-324.335222
2016-04-28 0:00,68.26063662
2016-04-29 0:00,-540.6514301
2016-04-30 0:00,-242.2797196
2016-05-01 0:00,343.2606934
2016-05-02 0:00,-384.6842685
2016-05-03 0:00,-141.7026908
2016-05-04 0:00,-191.420578
2016-05-05 0:00,-122.0979111
2016-05-06 0:00,-173.1474696
2016-05-07 0:00,-312.6959761
2016-05-08 0:00,-584.3718713
2016-05-09 0:00,37.94698605
2016-05-10 0:00,645.2701821
2016-05-11 0:00,372.1146987
2016-05-12 0:00,-375.5693556
2016-05-13 0:00,-3.007156069
2016-05-14 0:00,-589.5791197
2016-05-15 0:00,-99.74476039
2016-05-16 0:00,-232.4632328
2016-05-17 0:00,-170.1919286
2016-05-18 0:00,-302.9978897
2016-05-19 0:00,-306.1744727
2016-05-20 0:00,-334.680044
2016-05-21 0:00,1114.989496
2016-05-22 0:00,-212.0478295
2016-05-23 0:00,-807.0672778
2016-05-24 0:00,178.7359978
2016-05-25 0:00,43.52665469
2016-05-26 0:00,-205.5711014
2016-05-27 0:00,161.2275015
2016-05-28 0:00,-448.448635
2016-05-29 0:00,-1108.97556
2016-05-30 0:00,326.9124138
2016-05-31 0:00,-794.8177855
2016-06-01 0:00,-190.3418292
2016-06-02 0:00,-5.446964987
2016-06-03 0:00,-450.4978315
2016-06-04 0:00,-297.6637374
2016-06-05 0:00,169.4478332
2016-06-06 0:00,414.2251613
2016-06-07 0:00,451.2696406
2016-06-08 0:00,-274.3805612
2016-06-09 0:00,13.22463411
2016-06-10 0:00,-319.5687436
2016-06-11 0:00,380.5282954
2016-06-12 0:00,55.32872687
2016-06-13 0:00,614.7560607
2016-06-14 0:00,210.8414646
2016-06-15 0:00,-490.6622548
2016-06-16 0:00,-126.4637664
2016-06-17 0:00,-603.0119858
